wkurz;sprengel;ptname;ptlang;listenplatz;gesamt;unguel;gueltig;stimmen;anzspr;aenderung_am;aenderung_durch
BRGRAZ12;0302;FPÖ;Freiheitliche Partei Österreichs;3;360;26;334;32;1;25.11.2012 06:46:41;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:46:48
BRGRAZ12;0302;GRÜNE;Die Grünen - Die Grüne Alternative;4;360;26;334;97;1;25.11.2012 06:46:41;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:46:48
BRGRAZ12;0302;KPÖ;Kommunistische Partei Österreichs;5;360;26;334;80;1;25.11.2012 06:46:41;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:46:48
BRGRAZ12;0303;SPÖ;Sozialdemokratische Partei Österreichs;1;356;25;331;38;1;25.11.2012 06:35:47;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:35:54
BRGRAZ12;0303;ÖVP;Österreichische Volkspartei;2;356;25;331;141;1;25.11.2012 06:35:47;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:35:54
BRGRAZ12;0303;FPÖ;Freiheitliche Partei Österreichs;3;356;25;331;20;1;25.11.2012 06:35:47;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:35:54
BRGRAZ12;0303;GRÜNE;Die Grünen - Die Grüne Alternative;4;356;25;331;74;1;25.11.2012 06:35:47;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:35:54
BRGRAZ12;0303;KPÖ;Kommunistische Partei Österreichs;5;356;25;331;58;1;25.11.2012 06:35:47;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:35:54
BRGRAZ12;0304;SPÖ;Sozialdemokratische Partei Österreichs;1;368;44;324;43;1;25.11.2012 06:26:31;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:26:38
BRGRAZ12;0304;ÖVP;Österreichische Volkspartei;2;368;44;324;122;1;25.11.2012 06:26:31;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:26:38
BRGRAZ12;0304;FPÖ;Freiheitliche Partei Österreichs;3;368;44;324;60;1;25.11.2012 06:26:31;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:26:38
BRGRAZ12;0304;GRÜNE;Die Grünen - Die Grüne Alternative;4;368;44;324;70;1;25.11.2012 06:26:31;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:26:38
BRGRAZ12;0304;KPÖ;Kommunistische Partei Österreichs;5;368;44;324;29;1;25.11.2012 06:26:31;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:26:38
BRGRAZ12;0305;SPÖ;Sozialdemokratische Partei Österreichs;1;408;53;355;43;1;25.11.2012 08:51:43;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T20:51:51
BRGRAZ12;0305;ÖVP;Österreichische Volkspartei;2;408;53;355;122;1;25.11.2012 08:51:43;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T20:51:51
BRGRAZ12;0305;FPÖ;Freiheitliche Partei Österreichs;3;408;53;355;66;1;25.11.2012 08:51:43;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T20:51:51
BRGRAZ12;0305;GRÜNE;Die Grünen - Die Grüne Alternative;4;408;53;355;83;1;25.11.2012 08:51:43;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T20:51:51
BRGRAZ12;0305;KPÖ;Kommunistische Partei Österreichs;5;408;53;355;41;1;25.11.2012 08:51:43;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T20:51:51
BRGRAZ12;0306;SPÖ;Sozialdemokratische Partei Österreichs;1;424;57;367;21;1;25.11.2012 08:34:00;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T20:34:08
BRGRAZ12;0306;ÖVP;Österreichische Volkspartei;2;424;57;367;173;1;25.11.2012 08:34:00;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T20:34:08
BRGRAZ12;0306;FPÖ;Freiheitliche Partei Österreichs;3;424;57;367;32;1;25.11.2012 08:34:00;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T20:34:08
BRGRAZ12;0306;GRÜNE;Die Grünen - Die Grüne Alternative;4;424;57;367;73;1;25.11.2012 08:34:00;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T20:34:08
BRGRAZ12;0306;KPÖ;Kommunistische Partei Österreichs;5;424;57;367;68;1;25.11.2012 08:34:00;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T20:34:08
BRGRAZ12;0307;SPÖ;Sozialdemokratische Partei Österreichs;1;391;20;371;40;1;25.11.2012 06:14:36;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:14:43
BRGRAZ12;0307;ÖVP;Österreichische Volkspartei;2;391;20;371;124;1;25.11.2012 06:14:36;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:14:43
BRGRAZ12;0307;FPÖ;Freiheitliche Partei Österreichs;3;391;20;371;21;1;25.11.2012 06:14:36;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:14:43
BRGRAZ12;0307;GRÜNE;Die Grünen - Die Grüne Alternative;4;391;20;371;106;1;25.11.2012 06:14:36;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:14:43
BRGRAZ12;0307;KPÖ;Kommunistische Partei Österreichs;5;391;20;371;80;1;25.11.2012 06:14:36;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:14:43
BRGRAZ12;0308;SPÖ;Sozialdemokratische Partei Österreichs;1;420;19;401;54;1;25.11.2012 07:48:01;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:48:09
BRGRAZ12;0308;ÖVP;Österreichische Volkspartei;2;420;19;401;132;1;25.11.2012 07:48:01;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:48:09
BRGRAZ12;0308;FPÖ;Freiheitliche Partei Österreichs;3;420;19;401;38;1;25.11.2012 07:48:01;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:48:09
BRGRAZ12;0308;GRÜNE;Die Grünen - Die Grüne Alternative;4;420;19;401;96;1;25.11.2012 07:48:01;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:48:09
BRGRAZ12;0308;KPÖ;Kommunistische Partei Österreichs;5;420;19;401;81;1;25.11.2012 07:48:01;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:48:09
BRGRAZ12;0309;SPÖ;Sozialdemokratische Partei Österreichs;1;415;33;382;33;1;25.11.2012 06:32:02;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:32:09
BRGRAZ12;0309;ÖVP;Österreichische Volkspartei;2;415;33;382;150;1;25.11.2012 06:32:02;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:32:09
BRGRAZ12;0309;FPÖ;Freiheitliche Partei Österreichs;3;415;33;382;66;1;25.11.2012 06:32:02;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:32:09
BRGRAZ12;0309;GRÜNE;Die Grünen - Die Grüne Alternative;4;415;33;382;105;1;25.11.2012 06:32:02;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:32:09
BRGRAZ12;0309;KPÖ;Kommunistische Partei Österreichs;5;415;33;382;28;1;25.11.2012 06:32:02;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:32:09
BRGRAZ12;0310;SPÖ;Sozialdemokratische Partei Österreichs;1;399;25;374;30;1;25.11.2012 06:49:21;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:49:29
BRGRAZ12;0310;ÖVP;Österreichische Volkspartei;2;399;25;374;126;1;25.11.2012 06:49:21;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:49:29
BRGRAZ12;0310;FPÖ;Freiheitliche Partei Österreichs;3;399;25;374;44;1;25.11.2012 06:49:21;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:49:29
BRGRAZ12;0310;GRÜNE;Die Grünen - Die Grüne Alternative;4;399;25;374;109;1;25.11.2012 06:49:21;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:49:29
BRGRAZ12;0310;KPÖ;Kommunistische Partei Österreichs;5;399;25;374;65;1;25.11.2012 06:49:21;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:49:29
BRGRAZ12;0311;SPÖ;Sozialdemokratische Partei Österreichs;1;480;57;423;34;1;25.11.2012 07:05:46;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:05:53
BRGRAZ12;0311;ÖVP;Österreichische Volkspartei;2;480;57;423;217;1;25.11.2012 07:05:46;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:05:53
BRGRAZ12;0311;FPÖ;Freiheitliche Partei Österreichs;3;480;57;423;39;1;25.11.2012 07:05:46;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:05:53
BRGRAZ12;0311;GRÜNE;Die Grünen - Die Grüne Alternative;4;480;57;423;72;1;25.11.2012 07:05:46;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:05:53
BRGRAZ12;0311;KPÖ;Kommunistische Partei Österreichs;5;480;57;423;61;1;25.11.2012 07:05:46;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:05:53
BRGRAZ12;0312;SPÖ;Sozialdemokratische Partei Österreichs;1;378;24;354;43;1;25.11.2012 06:58:54;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:59:01
BRGRAZ12;0312;ÖVP;Österreichische Volkspartei;2;378;24;354;148;1;25.11.2012 06:58:54;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:59:01
BRGRAZ12;0312;FPÖ;Freiheitliche Partei Österreichs;3;378;24;354;34;1;25.11.2012 06:58:54;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:59:01
BRGRAZ12;0312;GRÜNE;Die Grünen - Die Grüne Alternative;4;378;24;354;61;1;25.11.2012 06:58:54;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:59:01
BRGRAZ12;0312;KPÖ;Kommunistische Partei Österreichs;5;378;24;354;68;1;25.11.2012 06:58:54;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:59:01
BRGRAZ12;0313;SPÖ;Sozialdemokratische Partei Österreichs;1;438;26;412;45;1;25.11.2012 06:22:45;Aris Tsaklidis/AT:L6:65113338/tsaklidis@graz.gv.at/AT:GGA-60101/2012-11-25T18:22:52
BRGRAZ12;0313;ÖVP;Österreichische Volkspartei;2;438;26;412;145;1;25.11.2012 06:22:45;Aris Tsaklidis/AT:L6:65113338/tsaklidis@graz.gv.at/AT:GGA-60101/2012-11-25T18:22:52
BRGRAZ12;0313;FPÖ;Freiheitliche Partei Österreichs;3;438;26;412;33;1;25.11.2012 06:22:45;Aris Tsaklidis/AT:L6:65113338/tsaklidis@graz.gv.at/AT:GGA-60101/2012-11-25T18:22:52
BRGRAZ12;0313;GRÜNE;Die Grünen - Die Grüne Alternative;4;438;26;412;112;1;25.11.2012 06:22:45;Aris Tsaklidis/AT:L6:65113338/tsaklidis@graz.gv.at/AT:GGA-60101/2012-11-25T18:22:52
BRGRAZ12;0313;KPÖ;Kommunistische Partei Österreichs;5;438;26;412;77;1;25.11.2012 06:22:45;Aris Tsaklidis/AT:L6:65113338/tsaklidis@graz.gv.at/AT:GGA-60101/2012-11-25T18:22:52
BRGRAZ12;0314;SPÖ;Sozialdemokratische Partei Österreichs;1;418;19;399;47;1;25.11.2012 06:04:32;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:04:39
BRGRAZ12;0314;ÖVP;Österreichische Volkspartei;2;418;19;399;134;1;25.11.2012 06:04:32;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:04:39
BRGRAZ12;0314;FPÖ;Freiheitliche Partei Österreichs;3;418;19;399;46;1;25.11.2012 06:04:32;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:04:39
BRGRAZ12;0314;GRÜNE;Die Grünen - Die Grüne Alternative;4;418;19;399;94;1;25.11.2012 06:04:32;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:04:39
BRGRAZ12;0314;KPÖ;Kommunistische Partei Österreichs;5;418;19;399;78;1;25.11.2012 06:04:32;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:04:39
BRGRAZ12;0315;SPÖ;Sozialdemokratische Partei Österreichs;1;474;26;448;41;1;25.11.2012 06:43:09;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:43:16
BRGRAZ12;0315;ÖVP;Österreichische Volkspartei;2;474;26;448;156;1;25.11.2012 06:43:09;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:43:16
BRGRAZ12;0315;FPÖ;Freiheitliche Partei Österreichs;3;474;26;448;39;1;25.11.2012 06:43:09;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:43:16
BRGRAZ12;0315;GRÜNE;Die Grünen - Die Grüne Alternative;4;474;26;448;107;1;25.11.2012 06:43:09;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:43:16
BRGRAZ12;0315;KPÖ;Kommunistische Partei Österreichs;5;474;26;448;105;1;25.11.2012 06:43:09;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:43:16
BRGRAZ12;0316;SPÖ;Sozialdemokratische Partei Österreichs;1;360;23;337;30;1;25.11.2012 07:12:30;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T19:12:37
BRGRAZ12;0316;ÖVP;Österreichische Volkspartei;2;360;23;337;123;1;25.11.2012 07:12:30;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T19:12:37
BRGRAZ12;0316;FPÖ;Freiheitliche Partei Österreichs;3;360;23;337;31;1;25.11.2012 07:12:30;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T19:12:37
BRGRAZ12;0316;GRÜNE;Die Grünen - Die Grüne Alternative;4;360;23;337;77;1;25.11.2012 07:12:30;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T19:12:37
BRGRAZ12;0316;KPÖ;Kommunistische Partei Österreichs;5;360;23;337;76;1;25.11.2012 07:12:30;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T19:12:37
BRGRAZ12;0317;SPÖ;Sozialdemokratische Partei Österreichs;1;560;12;548;58;1;25.11.2012 07:11:27;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:11:35
BRGRAZ12;0317;ÖVP;Österreichische Volkspartei;2;560;12;548;220;1;25.11.2012 07:11:27;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:11:35
BRGRAZ12;0317;FPÖ;Freiheitliche Partei Österreichs;3;560;12;548;53;1;25.11.2012 07:11:27;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:11:35
BRGRAZ12;0317;GRÜNE;Die Grünen - Die Grüne Alternative;4;560;12;548;102;1;25.11.2012 07:11:27;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:11:35
BRGRAZ12;0317;KPÖ;Kommunistische Partei Österreichs;5;560;12;548;115;1;25.11.2012 07:11:27;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:11:35
BRGRAZ12;0318;SPÖ;Sozialdemokratische Partei Österreichs;1;356;27;329;35;1;25.11.2012 06:23:54;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:24:01
BRGRAZ12;0318;ÖVP;Österreichische Volkspartei;2;356;27;329;125;1;25.11.2012 06:23:54;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:24:01
BRGRAZ12;0318;FPÖ;Freiheitliche Partei Österreichs;3;356;27;329;25;1;25.11.2012 06:23:54;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:24:01
BRGRAZ12;0318;GRÜNE;Die Grünen - Die Grüne Alternative;4;356;27;329;61;1;25.11.2012 06:23:54;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:24:01
BRGRAZ12;0318;KPÖ;Kommunistische Partei Österreichs;5;356;27;329;83;1;25.11.2012 06:23:54;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:24:01
BRGRAZ12;0319;SPÖ;Sozialdemokratische Partei Österreichs;1;404;24;380;62;1;25.11.2012 06:07:00;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:07:07
BRGRAZ12;0319;ÖVP;Österreichische Volkspartei;2;404;24;380;121;1;25.11.2012 06:07:00;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:07:07
BRGRAZ12;0319;FPÖ;Freiheitliche Partei Österreichs;3;404;24;380;38;1;25.11.2012 06:07:00;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:07:07
BRGRAZ12;0319;GRÜNE;Die Grünen - Die Grüne Alternative;4;404;24;380;78;1;25.11.2012 06:07:00;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:07:07
BRGRAZ12;0319;KPÖ;Kommunistische Partei Österreichs;5;404;24;380;81;1;25.11.2012 06:07:00;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:07:07
BRGRAZ12;0320;SPÖ;Sozialdemokratische Partei Österreichs;1;369;36;333;62;1;25.11.2012 05:48:35;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T17:48:41
BRGRAZ12;0320;ÖVP;Österreichische Volkspartei;2;369;36;333;115;1;25.11.2012 05:48:35;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T17:48:41
BRGRAZ12;0320;FPÖ;Freiheitliche Partei Österreichs;3;369;36;333;67;1;25.11.2012 05:48:35;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T17:48:41
BRGRAZ12;0320;GRÜNE;Die Grünen - Die Grüne Alternative;4;369;36;333;47;1;25.11.2012 05:48:35;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T17:48:41
BRGRAZ12;0320;KPÖ;Kommunistische Partei Österreichs;5;369;36;333;42;1;25.11.2012 05:48:35;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T17:48:41
BRGRAZ12;0321;SPÖ;Sozialdemokratische Partei Österreichs;1;472;46;426;50;1;25.11.2012 07:40:26;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:40:33
BRGRAZ12;0321;ÖVP;Österreichische Volkspartei;2;472;46;426;168;1;25.11.2012 07:40:26;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:40:33
BRGRAZ12;0321;FPÖ;Freiheitliche Partei Österreichs;3;472;46;426;50;1;25.11.2012 07:40:26;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:40:33
BRGRAZ12;0321;GRÜNE;Die Grünen - Die Grüne Alternative;4;472;46;426;90;1;25.11.2012 07:40:26;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:40:33
BRGRAZ12;0321;KPÖ;Kommunistische Partei Österreichs;5;472;46;426;68;1;25.11.2012 07:40:26;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:40:33
BRGRAZ12;0322;SPÖ;Sozialdemokratische Partei Österreichs;1;379;17;362;63;1;25.11.2012 06:00:35;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:00:42
BRGRAZ12;0322;ÖVP;Österreichische Volkspartei;2;379;17;362;128;1;25.11.2012 06:00:35;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:00:42
BRGRAZ12;0322;FPÖ;Freiheitliche Partei Österreichs;3;379;17;362;38;1;25.11.2012 06:00:35;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:00:42
BRGRAZ12;0322;GRÜNE;Die Grünen - Die Grüne Alternative;4;379;17;362;48;1;25.11.2012 06:00:35;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:00:42
BRGRAZ12;0322;KPÖ;Kommunistische Partei Österreichs;5;379;17;362;85;1;25.11.2012 06:00:35;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:00:42
BRGRAZ12;0323;SPÖ;Sozialdemokratische Partei Österreichs;1;428;43;385;57;1;25.11.2012 07:06:58;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T19:07:05
BRGRAZ12;0323;ÖVP;Österreichische Volkspartei;2;428;43;385;131;1;25.11.2012 07:06:58;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T19:07:05
BRGRAZ12;0323;FPÖ;Freiheitliche Partei Österreichs;3;428;43;385;46;1;25.11.2012 07:06:58;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T19:07:05
BRGRAZ12;0323;GRÜNE;Die Grünen - Die Grüne Alternative;4;428;43;385;72;1;25.11.2012 07:06:58;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T19:07:05
BRGRAZ12;0323;KPÖ;Kommunistische Partei Österreichs;5;428;43;385;79;1;25.11.2012 07:06:58;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T19:07:05
BRGRAZ12;0324;SPÖ;Sozialdemokratische Partei Österreichs;1;344;15;329;53;1;25.11.2012 06:20:03;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:20:10
BRGRAZ12;0324;ÖVP;Österreichische Volkspartei;2;344;15;329;123;1;25.11.2012 06:20:03;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:20:10
BRGRAZ12;0324;FPÖ;Freiheitliche Partei Österreichs;3;344;15;329;44;1;25.11.2012 06:20:03;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:20:10
BRGRAZ12;0324;GRÜNE;Die Grünen - Die Grüne Alternative;4;344;15;329;54;1;25.11.2012 06:20:03;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:20:10
BRGRAZ12;0324;KPÖ;Kommunistische Partei Österreichs;5;344;15;329;55;1;25.11.2012 06:20:03;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:20:10
BRGRAZ12;0398;SPÖ;Sozialdemokratische Partei Österreichs;1;687;22;665;61;1;27.11.2012 08:43:52;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T08:43:53
BRGRAZ12;0398;ÖVP;Österreichische Volkspartei;2;687;22;665;290;1;27.11.2012 08:43:52;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T08:43:53
BRGRAZ12;0398;FPÖ;Freiheitliche Partei Österreichs;3;687;22;665;69;1;27.11.2012 08:43:52;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T08:43:53
BRGRAZ12;0398;GRÜNE;Die Grünen - Die Grüne Alternative;4;687;22;665;158;1;27.11.2012 08:43:52;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T08:43:53
BRGRAZ12;0398;KPÖ;Kommunistische Partei Österreichs;5;687;22;665;87;1;27.11.2012 08:43:52;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T08:43:53
BRGRAZ12;0399;SPÖ;Sozialdemokratische Partei Österreichs;1;932;25;907;111;1;26.11.2012 02:17:50;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:17:55
BRGRAZ12;0399;ÖVP;Österreichische Volkspartei;2;932;25;907;366;1;26.11.2012 02:17:50;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:17:55
BRGRAZ12;0399;FPÖ;Freiheitliche Partei Österreichs;3;932;25;907;93;1;26.11.2012 02:17:50;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:17:55
BRGRAZ12;0399;GRÜNE;Die Grünen - Die Grüne Alternative;4;932;25;907;186;1;26.11.2012 02:17:50;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:17:55
BRGRAZ12;0399;KPÖ;Kommunistische Partei Österreichs;5;932;25;907;151;1;26.11.2012 02:17:50;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:17:55
