wkurz;sprengel;ptname;ptlang;listenplatz;gesamt;unguel;gueltig;stimmen;anzspr;aenderung_am;aenderung_durch
GRGRAZ12;0208;GRÜNE;Die Grünen - Die Grüne Alternative;4;468;4;464;115;1;25.11.2012 05:53:54;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:54:01
GRGRAZ12;0208;KPÖ;Kommunistische Partei Österreichs;5;468;4;464;107;1;25.11.2012 05:53:54;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:54:01
GRGRAZ12;0208;BZÖ;BZÖ Wir säubern Graz;6;468;4;464;4;1;25.11.2012 05:53:54;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:54:01
GRGRAZ12;0208;CP-G;Christliche Partei-Grössler;7;468;4;464;2;1;25.11.2012 05:53:54;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:54:01
GRGRAZ12;0208;PIRAT;Piratenpartei Graz;8;468;4;464;17;1;25.11.2012 05:53:54;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:54:01
GRGRAZ12;0208;;Einsparkraftwerk;9;468;4;464;1;1;25.11.2012 05:53:54;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:54:01
GRGRAZ12;0208;BBB;Betty Baloo Bande;10;468;4;464;1;1;25.11.2012 05:53:54;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:54:01
GRGRAZ12;0208;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;468;4;464;0;1;25.11.2012 05:53:54;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:54:01
GRGRAZ12;0209;SPÖ;Sozialdemokratische Partei Österreichs;1;430;6;424;48;1;25.11.2012 04:44:00;Waltl Haimo/p00094@intra.graz.at/p00094@intra.graz.at/GGA-60101/2012-11-25T16:44:06
GRGRAZ12;0209;ÖVP;Österreichische Volkspartei;2;430;6;424;175;1;25.11.2012 04:44:00;Waltl Haimo/p00094@intra.graz.at/p00094@intra.graz.at/GGA-60101/2012-11-25T16:44:06
GRGRAZ12;0209;FPÖ;Freiheitliche Partei Österreichs;3;430;6;424;47;1;25.11.2012 04:44:00;Waltl Haimo/p00094@intra.graz.at/p00094@intra.graz.at/GGA-60101/2012-11-25T16:44:06
GRGRAZ12;0209;GRÜNE;Die Grünen - Die Grüne Alternative;4;430;6;424;50;1;25.11.2012 04:44:00;Waltl Haimo/p00094@intra.graz.at/p00094@intra.graz.at/GGA-60101/2012-11-25T16:44:06
GRGRAZ12;0209;KPÖ;Kommunistische Partei Österreichs;5;430;6;424;79;1;25.11.2012 04:44:00;Waltl Haimo/p00094@intra.graz.at/p00094@intra.graz.at/GGA-60101/2012-11-25T16:44:06
GRGRAZ12;0209;BZÖ;BZÖ Wir säubern Graz;6;430;6;424;4;1;25.11.2012 04:44:00;Waltl Haimo/p00094@intra.graz.at/p00094@intra.graz.at/GGA-60101/2012-11-25T16:44:06
GRGRAZ12;0209;CP-G;Christliche Partei-Grössler;7;430;6;424;3;1;25.11.2012 04:44:00;Waltl Haimo/p00094@intra.graz.at/p00094@intra.graz.at/GGA-60101/2012-11-25T16:44:06
GRGRAZ12;0209;PIRAT;Piratenpartei Graz;8;430;6;424;17;1;25.11.2012 04:44:00;Waltl Haimo/p00094@intra.graz.at/p00094@intra.graz.at/GGA-60101/2012-11-25T16:44:06
GRGRAZ12;0209;;Einsparkraftwerk;9;430;6;424;0;1;25.11.2012 04:44:00;Waltl Haimo/p00094@intra.graz.at/p00094@intra.graz.at/GGA-60101/2012-11-25T16:44:06
GRGRAZ12;0209;BBB;Betty Baloo Bande;10;430;6;424;1;1;25.11.2012 04:44:00;Waltl Haimo/p00094@intra.graz.at/p00094@intra.graz.at/GGA-60101/2012-11-25T16:44:06
GRGRAZ12;0209;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;430;6;424;0;1;25.11.2012 04:44:00;Waltl Haimo/p00094@intra.graz.at/p00094@intra.graz.at/GGA-60101/2012-11-25T16:44:06
GRGRAZ12;0210;SPÖ;Sozialdemokratische Partei Österreichs;1;443;11;432;42;1;25.11.2012 05:02:48;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:02:54
GRGRAZ12;0210;ÖVP;Österreichische Volkspartei;2;443;11;432;129;1;25.11.2012 05:02:48;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:02:54
GRGRAZ12;0210;FPÖ;Freiheitliche Partei Österreichs;3;443;11;432;40;1;25.11.2012 05:02:48;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:02:54
GRGRAZ12;0210;GRÜNE;Die Grünen - Die Grüne Alternative;4;443;11;432;102;1;25.11.2012 05:02:48;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:02:54
GRGRAZ12;0210;KPÖ;Kommunistische Partei Österreichs;5;443;11;432;94;1;25.11.2012 05:02:48;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:02:54
GRGRAZ12;0210;BZÖ;BZÖ Wir säubern Graz;6;443;11;432;3;1;25.11.2012 05:02:48;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:02:54
GRGRAZ12;0210;CP-G;Christliche Partei-Grössler;7;443;11;432;2;1;25.11.2012 05:02:48;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:02:54
GRGRAZ12;0210;PIRAT;Piratenpartei Graz;8;443;11;432;16;1;25.11.2012 05:02:48;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:02:54
GRGRAZ12;0210;;Einsparkraftwerk;9;443;11;432;2;1;25.11.2012 05:02:48;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:02:54
GRGRAZ12;0210;BBB;Betty Baloo Bande;10;443;11;432;2;1;25.11.2012 05:02:48;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:02:54
GRGRAZ12;0210;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;443;11;432;0;1;25.11.2012 05:02:48;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:02:54
GRGRAZ12;0211;SPÖ;Sozialdemokratische Partei Österreichs;1;413;18;395;41;1;25.11.2012 05:12:06;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:12:12
GRGRAZ12;0211;ÖVP;Österreichische Volkspartei;2;413;18;395;147;1;25.11.2012 05:12:06;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:12:12
GRGRAZ12;0211;FPÖ;Freiheitliche Partei Österreichs;3;413;18;395;33;1;25.11.2012 05:12:06;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:12:12
GRGRAZ12;0211;GRÜNE;Die Grünen - Die Grüne Alternative;4;413;18;395;71;1;25.11.2012 05:12:06;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:12:12
GRGRAZ12;0211;KPÖ;Kommunistische Partei Österreichs;5;413;18;395;78;1;25.11.2012 05:12:06;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:12:12
GRGRAZ12;0211;BZÖ;BZÖ Wir säubern Graz;6;413;18;395;5;1;25.11.2012 05:12:06;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:12:12
GRGRAZ12;0211;CP-G;Christliche Partei-Grössler;7;413;18;395;2;1;25.11.2012 05:12:06;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:12:12
GRGRAZ12;0211;PIRAT;Piratenpartei Graz;8;413;18;395;13;1;25.11.2012 05:12:06;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:12:12
GRGRAZ12;0211;;Einsparkraftwerk;9;413;18;395;3;1;25.11.2012 05:12:06;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:12:12
GRGRAZ12;0211;BBB;Betty Baloo Bande;10;413;18;395;1;1;25.11.2012 05:12:06;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:12:12
GRGRAZ12;0211;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;413;18;395;1;1;25.11.2012 05:12:06;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:12:12
GRGRAZ12;0212;SPÖ;Sozialdemokratische Partei Österreichs;1;378;9;369;40;1;25.11.2012 04:45:51;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T16:45:57
GRGRAZ12;0212;ÖVP;Österreichische Volkspartei;2;378;9;369;117;1;25.11.2012 04:45:51;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T16:45:57
GRGRAZ12;0212;FPÖ;Freiheitliche Partei Österreichs;3;378;9;369;33;1;25.11.2012 04:45:51;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T16:45:57
GRGRAZ12;0212;GRÜNE;Die Grünen - Die Grüne Alternative;4;378;9;369;58;1;25.11.2012 04:45:51;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T16:45:57
GRGRAZ12;0212;KPÖ;Kommunistische Partei Österreichs;5;378;9;369;100;1;25.11.2012 04:45:51;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T16:45:57
GRGRAZ12;0212;BZÖ;BZÖ Wir säubern Graz;6;378;9;369;3;1;25.11.2012 04:45:51;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T16:45:57
GRGRAZ12;0212;CP-G;Christliche Partei-Grössler;7;378;9;369;3;1;25.11.2012 04:45:51;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T16:45:57
GRGRAZ12;0212;PIRAT;Piratenpartei Graz;8;378;9;369;14;1;25.11.2012 04:45:51;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T16:45:57
GRGRAZ12;0212;;Einsparkraftwerk;9;378;9;369;1;1;25.11.2012 04:45:51;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T16:45:57
GRGRAZ12;0212;BBB;Betty Baloo Bande;10;378;9;369;0;1;25.11.2012 04:45:51;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T16:45:57
GRGRAZ12;0212;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;378;9;369;0;1;25.11.2012 04:45:51;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T16:45:57
GRGRAZ12;0213;SPÖ;Sozialdemokratische Partei Österreichs;1;417;6;411;38;1;25.11.2012 06:22:11;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T18:22:18
GRGRAZ12;0213;ÖVP;Österreichische Volkspartei;2;417;6;411;124;1;25.11.2012 06:22:11;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T18:22:18
GRGRAZ12;0213;FPÖ;Freiheitliche Partei Österreichs;3;417;6;411;28;1;25.11.2012 06:22:11;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T18:22:18
GRGRAZ12;0213;GRÜNE;Die Grünen - Die Grüne Alternative;4;417;6;411;103;1;25.11.2012 06:22:11;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T18:22:18
GRGRAZ12;0213;KPÖ;Kommunistische Partei Österreichs;5;417;6;411;87;1;25.11.2012 06:22:11;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T18:22:18
GRGRAZ12;0213;BZÖ;BZÖ Wir säubern Graz;6;417;6;411;5;1;25.11.2012 06:22:11;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T18:22:18
GRGRAZ12;0213;CP-G;Christliche Partei-Grössler;7;417;6;411;0;1;25.11.2012 06:22:11;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T18:22:18
GRGRAZ12;0213;PIRAT;Piratenpartei Graz;8;417;6;411;21;1;25.11.2012 06:22:11;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T18:22:18
GRGRAZ12;0213;;Einsparkraftwerk;9;417;6;411;3;1;25.11.2012 06:22:11;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T18:22:18
GRGRAZ12;0213;BBB;Betty Baloo Bande;10;417;6;411;1;1;25.11.2012 06:22:11;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T18:22:18
GRGRAZ12;0213;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;417;6;411;1;1;25.11.2012 06:22:11;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T18:22:18
GRGRAZ12;0214;SPÖ;Sozialdemokratische Partei Österreichs;1;462;12;450;34;1;25.11.2012 04:38:35;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:41
GRGRAZ12;0214;ÖVP;Österreichische Volkspartei;2;462;12;450;142;1;25.11.2012 04:38:35;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:41
GRGRAZ12;0214;FPÖ;Freiheitliche Partei Österreichs;3;462;12;450;29;1;25.11.2012 04:38:35;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:41
GRGRAZ12;0214;GRÜNE;Die Grünen - Die Grüne Alternative;4;462;12;450;95;1;25.11.2012 04:38:35;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:41
GRGRAZ12;0214;KPÖ;Kommunistische Partei Österreichs;5;462;12;450;109;1;25.11.2012 04:38:35;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:41
GRGRAZ12;0214;BZÖ;BZÖ Wir säubern Graz;6;462;12;450;4;1;25.11.2012 04:38:35;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:41
GRGRAZ12;0214;CP-G;Christliche Partei-Grössler;7;462;12;450;4;1;25.11.2012 04:38:35;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:41
GRGRAZ12;0214;PIRAT;Piratenpartei Graz;8;462;12;450;30;1;25.11.2012 04:38:35;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:41
GRGRAZ12;0214;;Einsparkraftwerk;9;462;12;450;2;1;25.11.2012 04:38:35;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:41
GRGRAZ12;0214;BBB;Betty Baloo Bande;10;462;12;450;0;1;25.11.2012 04:38:35;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:41
GRGRAZ12;0214;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;462;12;450;1;1;25.11.2012 04:38:35;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:41
GRGRAZ12;0215;SPÖ;Sozialdemokratische Partei Österreichs;1;342;3;339;31;1;25.11.2012 05:33:52;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:33:58
GRGRAZ12;0215;ÖVP;Österreichische Volkspartei;2;342;3;339;182;1;25.11.2012 05:33:52;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:33:58
GRGRAZ12;0215;FPÖ;Freiheitliche Partei Österreichs;3;342;3;339;23;1;25.11.2012 05:33:52;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:33:58
GRGRAZ12;0215;GRÜNE;Die Grünen - Die Grüne Alternative;4;342;3;339;37;1;25.11.2012 05:33:52;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:33:58
GRGRAZ12;0215;KPÖ;Kommunistische Partei Österreichs;5;342;3;339;45;1;25.11.2012 05:33:52;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:33:58
GRGRAZ12;0215;BZÖ;BZÖ Wir säubern Graz;6;342;3;339;3;1;25.11.2012 05:33:52;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:33:58
GRGRAZ12;0215;CP-G;Christliche Partei-Grössler;7;342;3;339;6;1;25.11.2012 05:33:52;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:33:58
GRGRAZ12;0215;PIRAT;Piratenpartei Graz;8;342;3;339;12;1;25.11.2012 05:33:52;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:33:58
GRGRAZ12;0215;;Einsparkraftwerk;9;342;3;339;0;1;25.11.2012 05:33:52;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:33:58
GRGRAZ12;0215;BBB;Betty Baloo Bande;10;342;3;339;0;1;25.11.2012 05:33:52;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:33:58
GRGRAZ12;0215;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;342;3;339;0;1;25.11.2012 05:33:52;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:33:58
GRGRAZ12;0301;SPÖ;Sozialdemokratische Partei Österreichs;1;375;1;374;39;1;25.11.2012 06:10:44;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:10:51
GRGRAZ12;0301;ÖVP;Österreichische Volkspartei;2;375;1;374;145;1;25.11.2012 06:10:44;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:10:51
GRGRAZ12;0301;FPÖ;Freiheitliche Partei Österreichs;3;375;1;374;28;1;25.11.2012 06:10:44;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:10:51
GRGRAZ12;0301;GRÜNE;Die Grünen - Die Grüne Alternative;4;375;1;374;59;1;25.11.2012 06:10:44;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:10:51
GRGRAZ12;0301;KPÖ;Kommunistische Partei Österreichs;5;375;1;374;75;1;25.11.2012 06:10:44;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:10:51
GRGRAZ12;0301;BZÖ;BZÖ Wir säubern Graz;6;375;1;374;7;1;25.11.2012 06:10:44;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:10:51
GRGRAZ12;0301;CP-G;Christliche Partei-Grössler;7;375;1;374;1;1;25.11.2012 06:10:44;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:10:51
GRGRAZ12;0301;PIRAT;Piratenpartei Graz;8;375;1;374;16;1;25.11.2012 06:10:44;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:10:51
GRGRAZ12;0301;;Einsparkraftwerk;9;375;1;374;0;1;25.11.2012 06:10:44;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:10:51
GRGRAZ12;0301;BBB;Betty Baloo Bande;10;375;1;374;1;1;25.11.2012 06:10:44;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:10:51
GRGRAZ12;0301;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;375;1;374;3;1;25.11.2012 06:10:44;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:10:51
GRGRAZ12;0302;SPÖ;Sozialdemokratische Partei Österreichs;1;360;4;356;24;1;25.11.2012 04:48:11;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:48:17
GRGRAZ12;0302;ÖVP;Österreichische Volkspartei;2;360;4;356;99;1;25.11.2012 04:48:11;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:48:17
GRGRAZ12;0302;FPÖ;Freiheitliche Partei Österreichs;3;360;4;356;29;1;25.11.2012 04:48:11;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:48:17
GRGRAZ12;0302;GRÜNE;Die Grünen - Die Grüne Alternative;4;360;4;356;86;1;25.11.2012 04:48:11;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:48:17
GRGRAZ12;0302;KPÖ;Kommunistische Partei Österreichs;5;360;4;356;93;1;25.11.2012 04:48:11;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:48:17
GRGRAZ12;0302;BZÖ;BZÖ Wir säubern Graz;6;360;4;356;5;1;25.11.2012 04:48:11;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:48:17
GRGRAZ12;0302;CP-G;Christliche Partei-Grössler;7;360;4;356;2;1;25.11.2012 04:48:11;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:48:17
GRGRAZ12;0302;PIRAT;Piratenpartei Graz;8;360;4;356;14;1;25.11.2012 04:48:11;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:48:17
GRGRAZ12;0302;;Einsparkraftwerk;9;360;4;356;2;1;25.11.2012 04:48:11;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:48:17
GRGRAZ12;0302;BBB;Betty Baloo Bande;10;360;4;356;1;1;25.11.2012 04:48:11;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:48:17
GRGRAZ12;0302;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;360;4;356;1;1;25.11.2012 04:48:11;Hubert Gölles/AT:L6:65121446/goelles@graz.gv.at/AT:GGA-60101/2012-11-25T16:48:17
GRGRAZ12;0303;SPÖ;Sozialdemokratische Partei Österreichs;1;356;5;351;38;1;25.11.2012 05:11:52;Barbara Meyer/AT:L6:65106978/meyer@graz.gv.at/AT:GGA-60101/2012-11-25T17:11:59
GRGRAZ12;0303;ÖVP;Österreichische Volkspartei;2;356;5;351;142;1;25.11.2012 05:11:52;Barbara Meyer/AT:L6:65106978/meyer@graz.gv.at/AT:GGA-60101/2012-11-25T17:11:59
GRGRAZ12;0303;FPÖ;Freiheitliche Partei Österreichs;3;356;5;351;21;1;25.11.2012 05:11:52;Barbara Meyer/AT:L6:65106978/meyer@graz.gv.at/AT:GGA-60101/2012-11-25T17:11:59
GRGRAZ12;0303;GRÜNE;Die Grünen - Die Grüne Alternative;4;356;5;351;69;1;25.11.2012 05:11:52;Barbara Meyer/AT:L6:65106978/meyer@graz.gv.at/AT:GGA-60101/2012-11-25T17:11:59
GRGRAZ12;0303;KPÖ;Kommunistische Partei Österreichs;5;356;5;351;60;1;25.11.2012 05:11:52;Barbara Meyer/AT:L6:65106978/meyer@graz.gv.at/AT:GGA-60101/2012-11-25T17:11:59
GRGRAZ12;0303;BZÖ;BZÖ Wir säubern Graz;6;356;5;351;3;1;25.11.2012 05:11:52;Barbara Meyer/AT:L6:65106978/meyer@graz.gv.at/AT:GGA-60101/2012-11-25T17:11:59
GRGRAZ12;0303;CP-G;Christliche Partei-Grössler;7;356;5;351;1;1;25.11.2012 05:11:52;Barbara Meyer/AT:L6:65106978/meyer@graz.gv.at/AT:GGA-60101/2012-11-25T17:11:59
GRGRAZ12;0303;PIRAT;Piratenpartei Graz;8;356;5;351;15;1;25.11.2012 05:11:52;Barbara Meyer/AT:L6:65106978/meyer@graz.gv.at/AT:GGA-60101/2012-11-25T17:11:59
GRGRAZ12;0303;;Einsparkraftwerk;9;356;5;351;0;1;25.11.2012 05:11:52;Barbara Meyer/AT:L6:65106978/meyer@graz.gv.at/AT:GGA-60101/2012-11-25T17:11:59
GRGRAZ12;0303;BBB;Betty Baloo Bande;10;356;5;351;1;1;25.11.2012 05:11:52;Barbara Meyer/AT:L6:65106978/meyer@graz.gv.at/AT:GGA-60101/2012-11-25T17:11:59
GRGRAZ12;0303;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;356;5;351;1;1;25.11.2012 05:11:52;Barbara Meyer/AT:L6:65106978/meyer@graz.gv.at/AT:GGA-60101/2012-11-25T17:11:59
GRGRAZ12;0304;SPÖ;Sozialdemokratische Partei Österreichs;1;368;5;363;42;1;25.11.2012 05:06:28;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T17:06:34
GRGRAZ12;0304;ÖVP;Österreichische Volkspartei;2;368;5;363;136;1;25.11.2012 05:06:28;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T17:06:34
GRGRAZ12;0304;FPÖ;Freiheitliche Partei Österreichs;3;368;5;363;38;1;25.11.2012 05:06:28;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T17:06:34
GRGRAZ12;0304;GRÜNE;Die Grünen - Die Grüne Alternative;4;368;5;363;60;1;25.11.2012 05:06:28;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T17:06:34
GRGRAZ12;0304;KPÖ;Kommunistische Partei Österreichs;5;368;5;363;67;1;25.11.2012 05:06:28;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T17:06:34
GRGRAZ12;0304;BZÖ;BZÖ Wir säubern Graz;6;368;5;363;5;1;25.11.2012 05:06:28;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T17:06:34
GRGRAZ12;0304;CP-G;Christliche Partei-Grössler;7;368;5;363;2;1;25.11.2012 05:06:28;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T17:06:34
